workload_type,provider,billing_type,sku_key,sku_name,model_key,unit_price_usd,unit_name,throughput_value,throughput_unit,memory_gb,latency_p50_ms,latency_p95_ms,region,notes,source_url,source_date,confidence
llm,fireworks,per_token,accounts_fireworks_models_dbrx_instruct_input,DBRX Instruct Input,accounts/fireworks/models/dbrx-instruct,0.9,1m_tokens,,,,,,global,Input tokens - DBRX family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_dbrx_instruct_output,DBRX Instruct Output,accounts/fireworks/models/dbrx-instruct,0.9,1m_tokens,,,,,,global,Output tokens - DBRX family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_gemma_7b_it_input,Gemma 7B IT Input,accounts/fireworks/models/gemma-7b-it,0.1,1m_tokens,,,,,,global,Input tokens - Gemma family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_gemma_7b_it_output,Gemma 7B IT Output,accounts/fireworks/models/gemma-7b-it,0.1,1m_tokens,,,,,,global,Output tokens - Gemma family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_hermes_2_pro_mistral_7b_input,Hermes 2 Pro Mistral 7B Input,accounts/fireworks/models/hermes-2-pro-mistral-7b,0.1,1m_tokens,,,,,,global,Input tokens - Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_hermes_2_pro_mistral_7b_output,Hermes 2 Pro Mistral 7B Output,accounts/fireworks/models/hermes-2-pro-mistral-7b,0.1,1m_tokens,,,,,,global,Output tokens - Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_stability_models_japanese_stablelm_instruct_beta_70b_input,Japanese Stable LM Instruct Beta 70B Input,accounts/stability/models/japanese-stablelm-instruct-beta-70b,0.9,1m_tokens,,,,,,global,Input tokens - Stable LM family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_stability_models_japanese_stablelm_instruct_beta_70b_output,Japanese Stable LM Instruct Beta 70B Output,accounts/stability/models/japanese-stablelm-instruct-beta-70b,0.9,1m_tokens,,,,,,global,Output tokens - Stable LM family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_stability_models_japanese_stablelm_instruct_gamma_7b_input,Japanese Stable LM Instruct Gamma 7B Input,accounts/stability/models/japanese-stablelm-instruct-gamma-7b,0.1,1m_tokens,,,,,,global,Input tokens - Stable LM family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_stability_models_japanese_stablelm_instruct_gamma_7b_output,Japanese Stable LM Instruct Gamma 7B Output,accounts/stability/models/japanese-stablelm-instruct-gamma-7b,0.1,1m_tokens,,,,,,global,Output tokens - Stable LM family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_13b_input,Llama v2 13B Input,accounts/fireworks/models/llama-v2-13b,0.1,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_13b_output,Llama v2 13B Output,accounts/fireworks/models/llama-v2-13b,0.1,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_13b_chat_input,Llama v2 13B Chat Input,accounts/fireworks/models/llama-v2-13b-chat,0.1,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_13b_chat_output,Llama v2 13B Chat Output,accounts/fireworks/models/llama-v2-13b-chat,0.1,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_34b_code_instruct_input,Llama v2 34B Code Instruct Input,accounts/fireworks/models/llama-v2-34b-code-instruct,0.9,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_34b_code_instruct_output,Llama v2 34B Code Instruct Output,accounts/fireworks/models/llama-v2-34b-code-instruct,0.9,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_70b_chat_input,Llama v2 70B Chat Input,accounts/fireworks/models/llama-v2-70b-chat,0.9,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_70b_chat_output,Llama v2 70B Chat Output,accounts/fireworks/models/llama-v2-70b-chat,0.9,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_7b_input,Llama v2 7B Input,accounts/fireworks/models/llama-v2-7b,0.1,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_7b_output,Llama v2 7B Output,accounts/fireworks/models/llama-v2-7b,0.1,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_7b_chat_input,Llama v2 7B Chat Input,accounts/fireworks/models/llama-v2-7b-chat,0.1,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v2_7b_chat_output,Llama v2 7B Chat Output,accounts/fireworks/models/llama-v2-7b-chat,0.1,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v3_70b_instruct_hf_input,Llama v3 70B Instruct HF Input,accounts/fireworks/models/llama-v3-70b-instruct-hf,0.9,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v3_70b_instruct_hf_output,Llama v3 70B Instruct HF Output,accounts/fireworks/models/llama-v3-70b-instruct-hf,0.9,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v3_8b_hf_input,Llama v3 8B HF Input,accounts/fireworks/models/llama-v3-8b-hf,0.2,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v3_8b_hf_output,Llama v3 8B HF Output,accounts/fireworks/models/llama-v3-8b-hf,0.2,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v3_8b_instruct_input,Llama v3 8B Instruct Input,accounts/fireworks/models/llama-v3-8b-instruct,0.2,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v3_8b_instruct_output,Llama v3 8B Instruct Output,accounts/fireworks/models/llama-v3-8b-instruct,0.2,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v3_8b_instruct_hf_input,Llama v3 8B Instruct HF Input,accounts/fireworks/models/llama-v3-8b-instruct-hf,0.2,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_v3_8b_instruct_hf_output,Llama v3 8B Instruct HF Output,accounts/fireworks/models/llama-v3-8b-instruct-hf,0.2,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llava_yi_34b_input,LLaVA Yi 34B Input,accounts/fireworks/models/llava-yi-34b,0.9,1m_tokens,,,,,,global,Input tokens - LLaVA family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llava_yi_34b_output,LLaVA Yi 34B Output,accounts/fireworks/models/llava-yi-34b,0.9,1m_tokens,,,,,,global,Output tokens - LLaVA family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mistral_7b_input,Mistral 7B Input,accounts/fireworks/models/mistral-7b,0.1,1m_tokens,,,,,,global,Input tokens - Mistral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mistral_7b_output,Mistral 7B Output,accounts/fireworks/models/mistral-7b,0.1,1m_tokens,,,,,,global,Output tokens - Mistral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mistral_7b_instruct_4k_input,Mistral 7B Instruct 4K Input,accounts/fireworks/models/mistral-7b-instruct-4k,0.1,1m_tokens,,,,,,global,Input tokens - Mistral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mistral_7b_instruct_4k_output,Mistral 7B Instruct 4K Output,accounts/fireworks/models/mistral-7b-instruct-4k,0.1,1m_tokens,,,,,,global,Output tokens - Mistral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mistral_7b_instruct_v0p2_input,Mistral 7B Instruct v0.2 Input,accounts/fireworks/models/mistral-7b-instruct-v0p2,0.1,1m_tokens,,,,,,global,Input tokens - Mistral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mistral_7b_instruct_v0p2_output,Mistral 7B Instruct v0.2 Output,accounts/fireworks/models/mistral-7b-instruct-v0p2,0.1,1m_tokens,,,,,,global,Output tokens - Mistral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mistral_7b_instruct_v3_input,Mistral 7B Instruct v3 Input,accounts/fireworks/models/mistral-7b-instruct-v3,0.1,1m_tokens,,,,,,global,Input tokens - Mistral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mistral_7b_instruct_v3_output,Mistral 7B Instruct v3 Output,accounts/fireworks/models/mistral-7b-instruct-v3,0.1,1m_tokens,,,,,,global,Output tokens - Mistral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x22b_input,Mixtral 8x22B Input,accounts/fireworks/models/mixtral-8x22b,0.1,1m_tokens,,,,,,global,Input tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x22b_output,Mixtral 8x22B Output,accounts/fireworks/models/mixtral-8x22b,0.1,1m_tokens,,,,,,global,Output tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x22b_hf_input,Mixtral 8x22B HF Input,accounts/fireworks/models/mixtral-8x22b-hf,0.1,1m_tokens,,,,,,global,Input tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x22b_hf_output,Mixtral 8x22B HF Output,accounts/fireworks/models/mixtral-8x22b-hf,0.1,1m_tokens,,,,,,global,Output tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x22b_instruct_hf_input,Mixtral 8x22B Instruct HF Input,accounts/fireworks/models/mixtral-8x22b-instruct-hf,0.1,1m_tokens,,,,,,global,Input tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x22b_instruct_hf_output,Mixtral 8x22B Instruct HF Output,accounts/fireworks/models/mixtral-8x22b-instruct-hf,0.1,1m_tokens,,,,,,global,Output tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x7b_input,Mixtral 8x7B Input,accounts/fireworks/models/mixtral-8x7b,0.1,1m_tokens,,,,,,global,Input tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x7b_output,Mixtral 8x7B Output,accounts/fireworks/models/mixtral-8x7b,0.1,1m_tokens,,,,,,global,Output tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x7b_instruct_hf_input,Mixtral 8x7B Instruct HF Input,accounts/fireworks/models/mixtral-8x7b-instruct-hf,0.1,1m_tokens,,,,,,global,Input tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x7b_instruct_hf_output,Mixtral 8x7B Instruct HF Output,accounts/fireworks/models/mixtral-8x7b-instruct-hf,0.1,1m_tokens,,,,,,global,Output tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mythomax_l2_13b_input,MythoMax L2 13B Input,accounts/fireworks/models/mythomax-l2-13b,0.1,1m_tokens,,,,,,global,Input tokens - MythoMax family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mythomax_l2_13b_output,MythoMax L2 13B Output,accounts/fireworks/models/mythomax-l2-13b,0.1,1m_tokens,,,,,,global,Output tokens - MythoMax family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_hermes_2_mixtral_8x7b_dpo_fp8_input,Nous Hermes 2 Mixtral 8x7B DPO FP8 Input,accounts/fireworks/models/nous-hermes-2-mixtral-8x7b-dpo-fp8,0.1,1m_tokens,,,,,,global,Input tokens - Nous Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_nous_hermes_2_mixtral_8x7b_dpo_fp8_output,Nous Hermes 2 Mixtral 8x7B DPO FP8 Output,accounts/fireworks/models/nous-hermes-2-mixtral-8x7b-dpo-fp8,0.1,1m_tokens,,,,,,global,Output tokens - Nous Hermes family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_phi_3_mini_128k_instruct_input,Phi 3 Mini 128K Instruct Input,accounts/fireworks/models/phi-3-mini-128k-instruct,0.9,1m_tokens,,,,,,global,Input tokens - Phi family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_phi_3_mini_128k_instruct_output,Phi 3 Mini 128K Instruct Output,accounts/fireworks/models/phi-3-mini-128k-instruct,0.9,1m_tokens,,,,,,global,Output tokens - Phi family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_phi_3_vision_128k_instruct_input,Phi 3 Vision 128K Instruct Input,accounts/fireworks/models/phi-3-vision-128k-instruct,0.9,1m_tokens,,,,,,global,Input tokens - Phi family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_phi_3_vision_128k_instruct_output,Phi 3 Vision 128K Instruct Output,accounts/fireworks/models/phi-3-vision-128k-instruct,0.9,1m_tokens,,,,,,global,Output tokens - Phi family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_qwen1p5_72b_chat_input,Qwen1.5 72B Chat Input,accounts/fireworks/models/qwen1p5-72b-chat,0.1,1m_tokens,,,,,,global,Input tokens - Qwen family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_qwen1p5_72b_chat_output,Qwen1.5 72B Chat Output,accounts/fireworks/models/qwen1p5-72b-chat,0.1,1m_tokens,,,,,,global,Output tokens - Qwen family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_qwen2_72b_instruct_input,Qwen2 72B Instruct Input,accounts/fireworks/models/qwen2-72b-instruct,0.1,1m_tokens,,,,,,global,Input tokens - Qwen family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_qwen2_72b_instruct_output,Qwen2 72B Instruct Output,accounts/fireworks/models/qwen2-72b-instruct,0.1,1m_tokens,,,,,,global,Output tokens - Qwen family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_stability_models_stablelm_2_zephyr_2b_input,Stable LM 2 Zephyr 2B Input,accounts/stability/models/stablelm-2-zephyr-2b,0.1,1m_tokens,,,,,,global,Input tokens - Stable LM family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_stability_models_stablelm_2_zephyr_2b_output,Stable LM 2 Zephyr 2B Output,accounts/stability/models/stablelm-2-zephyr-2b,0.1,1m_tokens,,,,,,global,Output tokens - Stable LM family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_stability_models_stablelm_zephyr_3b_input,Stable LM Zephyr 3B Input,accounts/stability/models/stablelm-zephyr-3b,0.1,1m_tokens,,,,,,global,Input tokens - Stable LM family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_stability_models_stablelm_zephyr_3b_output,Stable LM Zephyr 3B Output,accounts/stability/models/stablelm-zephyr-3b,0.1,1m_tokens,,,,,,global,Output tokens - Stable LM family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_chronos_hermes_13b_v2_input,Chronos Hermes 13B v2 Input,accounts/fireworks/models/chronos-hermes-13b-v2,0.1,1m_tokens,,,,,,global,Input tokens - Chronos family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_chronos_hermes_13b_v2_output,Chronos Hermes 13B v2 Output,accounts/fireworks/models/chronos-hermes-13b-v2,0.1,1m_tokens,,,,,,global,Output tokens - Chronos family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_dbrx_instruct_fp8_input,DBRX Instruct FP8 Input,accounts/fireworks/models/dbrx-instruct-fp8,0.9,1m_tokens,,,,,,global,Input tokens - DBRX family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_dbrx_instruct_fp8_output,DBRX Instruct FP8 Output,accounts/fireworks/models/dbrx-instruct-fp8,0.9,1m_tokens,,,,,,global,Output tokens - DBRX family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_dolphin_2_9_2_qwen2_72b_input,Dolphin 2.9.2 Qwen2 72B Input,accounts/fireworks/models/dolphin-2-9-2-qwen2-72b,0.1,1m_tokens,,,,,,global,Input tokens - Qwen family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_dolphin_2_9_2_qwen2_72b_output,Dolphin 2.9.2 Qwen2 72B Output,accounts/fireworks/models/dolphin-2-9-2-qwen2-72b,0.1,1m_tokens,,,,,,global,Output tokens - Qwen family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_dolphin_2p6_mixtral_8x7b_input,Dolphin 2.6 Mixtral 8x7B Input,accounts/fireworks/models/dolphin-2p6-mixtral-8x7b,0.1,1m_tokens,,,,,,global,Input tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_dolphin_2p6_mixtral_8x7b_output,Dolphin 2.6 Mixtral 8x7B Output,accounts/fireworks/models/dolphin-2p6-mixtral-8x7b,0.1,1m_tokens,,,,,,global,Output tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_elyza_japanese_llama_2_7b_fast_instruct_input,ELYZA Japanese Llama 2 7B Fast Instruct Input,accounts/fireworks/models/elyza-japanese-llama-2-7b-fast-instruct,0.1,1m_tokens,,,,,,global,Input tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_elyza_japanese_llama_2_7b_fast_instruct_output,ELYZA Japanese Llama 2 7B Fast Instruct Output,accounts/fireworks/models/elyza-japanese-llama-2-7b-fast-instruct,0.1,1m_tokens,,,,,,global,Output tokens - Llama family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_gemma_7b_input,Gemma 7B Input,accounts/fireworks/models/gemma-7b,0.1,1m_tokens,,,,,,global,Input tokens - Gemma family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_gemma_7b_output,Gemma 7B Output,accounts/fireworks/models/gemma-7b,0.1,1m_tokens,,,,,,global,Output tokens - Gemma family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_stability_models_japanese_stable_vlm_8b_input,Japanese Stable VLM 8B Input,accounts/stability/models/japanese-stable-vlm-8b,0.2,1m_tokens,,,,,,global,Input tokens - Stable VLM family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_stability_models_japanese_stable_vlm_8b_output,Japanese Stable VLM 8B Output,accounts/stability/models/japanese-stable-vlm-8b,0.2,1m_tokens,,,,,,global,Output tokens - Stable VLM family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_guard_2_8b_input,Llama Guard 2 8B Input,accounts/fireworks/models/llama-guard-2-8b,0.2,1m_tokens,,,,,,global,Input tokens - Llama Guard family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llama_guard_2_8b_output,Llama Guard 2 8B Output,accounts/fireworks/models/llama-guard-2-8b,0.2,1m_tokens,,,,,,global,Output tokens - Llama Guard family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llamaguard_7b_input,Llama Guard 7B Input,accounts/fireworks/models/llamaguard-7b,0.1,1m_tokens,,,,,,global,Input tokens - Llama Guard family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_llamaguard_7b_output,Llama Guard 7B Output,accounts/fireworks/models/llamaguard-7b,0.1,1m_tokens,,,,,,global,Output tokens - Llama Guard family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mistral_7b_v0p2_input,Mistral 7B v0.2 Input,accounts/fireworks/models/mistral-7b-v0p2,0.1,1m_tokens,,,,,,global,Input tokens - Mistral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mistral_7b_v0p2_output,Mistral 7B v0.2 Output,accounts/fireworks/models/mistral-7b-v0p2,0.1,1m_tokens,,,,,,global,Output tokens - Mistral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x22b_instruct_input,Mixtral 8x22B Instruct Input,accounts/fireworks/models/mixtral-8x22b-instruct,0.1,1m_tokens,,,,,,global,Input tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x22b_instruct_output,Mixtral 8x22B Instruct Output,accounts/fireworks/models/mixtral-8x22b-instruct,0.1,1m_tokens,,,,,,global,Output tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x22b_instruct_preview_input,Mixtral 8x22B Instruct Preview Input,accounts/fireworks/models/mixtral-8x22b-instruct-preview,0.1,1m_tokens,,,,,,global,Input tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
llm,fireworks,per_token,accounts_fireworks_models_mixtral_8x22b_instruct_preview_output,Mixtral 8x22B Instruct Preview Output,accounts/fireworks/models/mixtral-8x22b-instruct-preview,0.1,1m_tokens,,,,,,global,Output tokens - Mixtral family,https://docs.fireworks.ai/getting-started/models,2026-02-16,high
