workload_type,provider,billing_type,sku_key,sku_name,model_key,unit_price_usd,unit_name,throughput_value,throughput_unit,memory_gb,latency_p50_ms,latency_p95_ms,region,notes,source_url,source_date,confidence
vision,aws_rekognition,per_video_minute,rekog_video_streaming_label_detection,Streaming video events - Label Detection (derived from example),rekog_video_streaming_label_detection,0.00817,video_minute,,,,,,us-east-1,From AWS streaming video events example (US East - N. Virginia).,https://aws.amazon.com/rekognition/pricing/,2026-02-20,high
vision,aws_rekognition,per_hour,rekog_custom_labels_training,Custom Labels - training,rekog_custom_labels_training,1.0,hour,,,,,,us-east-1,From AWS Custom Labels pricing example (US East - N. Virginia).,https://aws.amazon.com/rekognition/pricing/,2026-02-20,high
vision,aws_rekognition,per_hour,rekog_custom_labels_inference,Custom Labels - inference (model provisioned),rekog_custom_labels_inference,4.0,hour,,,,,,us-east-1,From AWS Custom Labels pricing example (US East - N. Virginia).,https://aws.amazon.com/rekognition/pricing/,2026-02-20,high
vision,aws_rekognition,per_check,rekog_face_liveness_tier1,Face Liveness check first 500k checks,rekog_face_liveness_tier1,0.015,check,,,,,,us-east-1,From AWS Face Liveness pricing example (US East - N. Virginia).,https://aws.amazon.com/rekognition/pricing/,2026-02-20,high
vision,aws_rekognition,per_check,rekog_face_liveness_tier2,Face Liveness check next 2.5M checks,rekog_face_liveness_tier2,0.0125,check,,,,,,us-east-1,From AWS Face Liveness pricing example (US East - N. Virginia).,https://aws.amazon.com/rekognition/pricing/,2026-02-20,high
vision,aws_rekognition,per_check,rekog_face_liveness_tier3,Face Liveness check last 1.5M checks,rekog_face_liveness_tier3,0.01,check,,,,,,us-east-1,From AWS Face Liveness pricing example (US East - N. Virginia).,https://aws.amazon.com/rekognition/pricing/,2026-02-20,high
moderation,aws_rekognition,per_hour,rekog_custom_moderation_training,Custom Moderation adapter - training,rekog_custom_moderation_training,5.0,hour,,,,,,us-east-1,From AWS Custom Moderation adapter example (training billed by the hour).,https://aws.amazon.com/rekognition/pricing/,2026-02-20,high
moderation,aws_rekognition,per_image,rekog_custom_moderation_infer_tier1,Custom Moderation adapter - first 1M images,rekog_custom_moderation_infer_tier1,0.0012,image,,,,,,us-east-1,From AWS Custom Moderation adapter example (US East - N. Virginia).,https://aws.amazon.com/rekognition/pricing/,2026-02-20,high
moderation,aws_rekognition,per_image,rekog_custom_moderation_infer_tier2,Custom Moderation adapter - next 4M images,rekog_custom_moderation_infer_tier2,0.00096,image,,,,,,us-east-1,From AWS Custom Moderation adapter example (US East - N. Virginia).,https://aws.amazon.com/rekognition/pricing/,2026-02-20,high
moderation,aws_rekognition,per_image,rekog_custom_moderation_infer_tier3,Custom Moderation adapter - next 30M images,rekog_custom_moderation_infer_tier3,0.00072,image,,,,,,us-east-1,From AWS Custom Moderation adapter example (US East - N. Virginia).,https://aws.amazon.com/rekognition/pricing/,2026-02-20,high
moderation,aws_rekognition,per_image,rekog_custom_moderation_infer_tier4,Custom Moderation adapter - over 30M images,rekog_custom_moderation_infer_tier4,0.0003,image,,,,,,us-east-1,From AWS Custom Moderation adapter example (US East - N. Virginia).,https://aws.amazon.com/rekognition/pricing/,2026-02-20,high
