workload_type,provider,billing_type,sku_key,sku_name,model_key,unit_price_usd,unit_name,throughput_value,throughput_unit,memory_gb,latency_p50_ms,latency_p95_ms,region,notes,source_url,source_date,confidence
llm,anthropic,per_token,ac_opus41_output,Claude Opus 4.1 Output,claude-opus-4-1,75.0,1m_tokens,,,,,,global,Context: 200k. Legacy. Real-world coding focus.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_opus41_cache_write_5m,Claude Opus 4.1 Cache Write 5min,claude-opus-4-1,18.75,1m_tokens,,,,,,global,5-minute prompt cache write (1.25x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_opus41_cache_write_1h,Claude Opus 4.1 Cache Write 1hr,claude-opus-4-1,30.0,1m_tokens,,,,,,global,1-hour prompt cache write (2x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_opus41_cache_read,Claude Opus 4.1 Cache Read,claude-opus-4-1,1.5,1m_tokens,,,,,,global,Prompt cache read (0.1x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_opus4_input,Claude Opus 4 Input,claude-opus-4,15.0,1m_tokens,,,,,,global,Context: 200k. Legacy flagship.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_opus4_output,Claude Opus 4 Output,claude-opus-4,75.0,1m_tokens,,,,,,global,Context: 200k. Legacy flagship.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_opus4_cache_write_5m,Claude Opus 4 Cache Write 5min,claude-opus-4,18.75,1m_tokens,,,,,,global,5-minute prompt cache write (1.25x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_opus4_cache_write_1h,Claude Opus 4 Cache Write 1hr,claude-opus-4,30.0,1m_tokens,,,,,,global,1-hour prompt cache write (2x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_opus4_cache_read,Claude Opus 4 Cache Read,claude-opus-4,1.5,1m_tokens,,,,,,global,Prompt cache read (0.1x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet46_input,Claude Sonnet 4.6 Input,claude-sonnet-4-6,3.0,1m_tokens,,,,,,global,Context: 200k. Balanced. This model.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet46_output,Claude Sonnet 4.6 Output,claude-sonnet-4-6,15.0,1m_tokens,,,,,,global,Context: 200k. Balanced. This model.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet46_cache_write_5m,Claude Sonnet 4.6 Cache Write 5min,claude-sonnet-4-6,3.75,1m_tokens,,,,,,global,5-minute prompt cache write (1.25x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet46_cache_write_1h,Claude Sonnet 4.6 Cache Write 1hr,claude-sonnet-4-6,6.0,1m_tokens,,,,,,global,1-hour prompt cache write (2x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet46_cache_read,Claude Sonnet 4.6 Cache Read,claude-sonnet-4-6,0.3,1m_tokens,,,,,,global,Prompt cache read (0.1x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet45_input,Claude Sonnet 4.5 Input,claude-sonnet-4-5,3.0,1m_tokens,,,,,,global,Context: 200k. Best for coding. Agentic workflows.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet45_output,Claude Sonnet 4.5 Output,claude-sonnet-4-5,15.0,1m_tokens,,,,,,global,Context: 200k. Best for coding. Agentic workflows.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet45_cache_write_5m,Claude Sonnet 4.5 Cache Write 5min,claude-sonnet-4-5,3.75,1m_tokens,,,,,,global,5-minute prompt cache write (1.25x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet45_cache_write_1h,Claude Sonnet 4.5 Cache Write 1hr,claude-sonnet-4-5,6.0,1m_tokens,,,,,,global,1-hour prompt cache write (2x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet45_cache_read,Claude Sonnet 4.5 Cache Read,claude-sonnet-4-5,0.3,1m_tokens,,,,,,global,Prompt cache read (0.1x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet4_input,Claude Sonnet 4 Input,claude-sonnet-4,3.0,1m_tokens,,,,,,global,Context: 200k.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet4_output,Claude Sonnet 4 Output,claude-sonnet-4,15.0,1m_tokens,,,,,,global,Context: 200k.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet4_cache_write_5m,Claude Sonnet 4 Cache Write 5min,claude-sonnet-4,3.75,1m_tokens,,,,,,global,5-minute prompt cache write (1.25x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet4_cache_write_1h,Claude Sonnet 4 Cache Write 1hr,claude-sonnet-4,6.0,1m_tokens,,,,,,global,1-hour prompt cache write (2x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet4_cache_read,Claude Sonnet 4 Cache Read,claude-sonnet-4,0.3,1m_tokens,,,,,,global,Prompt cache read (0.1x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet37_input,Claude Sonnet 3.7 Input,claude-3-7-sonnet-20250219,3.0,1m_tokens,,,,,,global,Context: 200k. Extended thinking. Claude Code default.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet37_output,Claude Sonnet 3.7 Output,claude-3-7-sonnet-20250219,15.0,1m_tokens,,,,,,global,Context: 200k. Extended thinking. Claude Code default.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet37_cache_write_5m,Claude Sonnet 3.7 Cache Write 5min,claude-3-7-sonnet-20250219,3.75,1m_tokens,,,,,,global,5-minute prompt cache write (1.25x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet37_cache_write_1h,Claude Sonnet 3.7 Cache Write 1hr,claude-3-7-sonnet-20250219,6.0,1m_tokens,,,,,,global,1-hour prompt cache write (2x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet37_cache_read,Claude Sonnet 3.7 Cache Read,claude-3-7-sonnet-20250219,0.3,1m_tokens,,,,,,global,Prompt cache read (0.1x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet35_input,Claude Sonnet 3.5 Input,claude-3-5-sonnet-20241022,3.0,1m_tokens,,,,,,global,Context: 200k. Computer use capable.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet35_output,Claude Sonnet 3.5 Output,claude-3-5-sonnet-20241022,15.0,1m_tokens,,,,,,global,Context: 200k. Computer use capable.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet35_cache_write_5m,Claude Sonnet 3.5 Cache Write 5min,claude-3-5-sonnet-20241022,3.75,1m_tokens,,,,,,global,5-minute prompt cache write (1.25x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet35_cache_write_1h,Claude Sonnet 3.5 Cache Write 1hr,claude-3-5-sonnet-20241022,6.0,1m_tokens,,,,,,global,1-hour prompt cache write (2x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet35_cache_read,Claude Sonnet 3.5 Cache Read,claude-3-5-sonnet-20241022,0.3,1m_tokens,,,,,,global,Prompt cache read (0.1x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku45_input,Claude Haiku 4.5 Input,claude-haiku-4-5,1.0,1m_tokens,,,,,,global,Context: 200k. Near-frontier speed. 4-5x faster than Sonnet 4.5.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku45_output,Claude Haiku 4.5 Output,claude-haiku-4-5,5.0,1m_tokens,,,,,,global,Context: 200k. Near-frontier speed. 4-5x faster than Sonnet 4.5.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku45_cache_write_5m,Claude Haiku 4.5 Cache Write 5min,claude-haiku-4-5,1.25,1m_tokens,,,,,,global,5-minute prompt cache write (1.25x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku45_cache_write_1h,Claude Haiku 4.5 Cache Write 1hr,claude-haiku-4-5,2.0,1m_tokens,,,,,,global,1-hour prompt cache write (2x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku45_cache_read,Claude Haiku 4.5 Cache Read,claude-haiku-4-5,0.1,1m_tokens,,,,,,global,Prompt cache read (0.1x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku35_input,Claude Haiku 3.5 Input,claude-3-5-haiku-20241022,0.8,1m_tokens,,,,,,global,Context: 200k.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku35_output,Claude Haiku 3.5 Output,claude-3-5-haiku-20241022,4.0,1m_tokens,,,,,,global,Context: 200k.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku35_cache_write_5m,Claude Haiku 3.5 Cache Write 5min,claude-3-5-haiku-20241022,1.0,1m_tokens,,,,,,global,5-minute prompt cache write (1.25x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku35_cache_write_1h,Claude Haiku 3.5 Cache Write 1hr,claude-3-5-haiku-20241022,1.6,1m_tokens,,,,,,global,1-hour prompt cache write (2x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku35_cache_read,Claude Haiku 3.5 Cache Read,claude-3-5-haiku-20241022,0.08,1m_tokens,,,,,,global,Prompt cache read (0.1x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku3_input,Claude Haiku 3 Input,claude-3-haiku-20240307,0.25,1m_tokens,,,,,,global,Context: 200k. Budget champion. $312/month for 1M classification requests.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku3_output,Claude Haiku 3 Output,claude-3-haiku-20240307,1.25,1m_tokens,,,,,,global,Context: 200k. Budget champion. $312/month for 1M classification requests.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku3_cache_write_5m,Claude Haiku 3 Cache Write 5min,claude-3-haiku-20240307,0.3125,1m_tokens,,,,,,global,5-minute prompt cache write (1.25x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku3_cache_write_1h,Claude Haiku 3 Cache Write 1hr,claude-3-haiku-20240307,0.5,1m_tokens,,,,,,global,1-hour prompt cache write (2x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_haiku3_cache_read,Claude Haiku 3 Cache Read,claude-3-haiku-20240307,0.025,1m_tokens,,,,,,global,Prompt cache read (0.1x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_opus3_input,Claude 3 Opus Input,claude-3-opus-20240229,15.0,1m_tokens,,,,,,global,Context: 200k. Legacy 2024 flagship.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_opus3_output,Claude 3 Opus Output,claude-3-opus-20240229,75.0,1m_tokens,,,,,,global,Context: 200k. Legacy 2024 flagship.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_opus3_cache_write_5m,Claude 3 Opus Cache Write 5min,claude-3-opus-20240229,18.75,1m_tokens,,,,,,global,5-minute prompt cache write (1.25x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_opus3_cache_read,Claude 3 Opus Cache Read,claude-3-opus-20240229,1.5,1m_tokens,,,,,,global,Prompt cache read (0.1x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet3_input,Claude 3 Sonnet Input,claude-3-sonnet-20240229,3.0,1m_tokens,,,,,,global,Context: 200k. Legacy 2024.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet3_output,Claude 3 Sonnet Output,claude-3-sonnet-20240229,15.0,1m_tokens,,,,,,global,Context: 200k. Legacy 2024.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet3_cache_write_5m,Claude 3 Sonnet Cache Write 5min,claude-3-sonnet-20240229,3.75,1m_tokens,,,,,,global,5-minute prompt cache write (1.25x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_sonnet3_cache_read,Claude 3 Sonnet Cache Read,claude-3-sonnet-20240229,0.3,1m_tokens,,,,,,global,Prompt cache read (0.1x base),https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_claude21_input,Claude 2.1 Input,claude-2.1,8.0,1m_tokens,,,,,,global,Context: 200k. Legacy.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_claude21_output,Claude 2.1 Output,claude-2.1,24.0,1m_tokens,,,,,,global,Context: 200k. Legacy.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_claude20_input,Claude 2.0 Input,claude-2.0,8.0,1m_tokens,,,,,,global,Context: 100k. Legacy.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_claude20_output,Claude 2.0 Output,claude-2.0,24.0,1m_tokens,,,,,,global,Context: 100k. Legacy.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_instant12_input,Claude Instant 1.2 Input,claude-instant-1.2,0.8,1m_tokens,,,,,,global,Context: 100k. Legacy fast model.,https://www.anthropic.com/pricing,2026-02-18,official
llm,anthropic,per_token,ac_instant12_output,Claude Instant 1.2 Output,claude-instant-1.2,2.4,1m_tokens,,,,,,global,Context: 100k. Legacy fast model.,https://www.anthropic.com/pricing,2026-02-18,official
