workload_type,provider,billing_type,sku_key,sku_name,model_key,unit_price_usd,unit_name,throughput_value,throughput_unit,memory_gb,latency_p50_ms,latency_p95_ms,region,notes,source_url,source_date,confidence
llm,fireworks,per_token,fw_deepseek_r1_distill_qwen7,DeepSeek R1 Distill Qwen 7B,fireworks/deepseek-r1-distill-qwen-7b,0.2,1m_tokens,,,,,,global,Blended price. Context: 131072. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_deepseek_r1_distill_qwen15,DeepSeek R1 Distill Qwen 1.5B,fireworks/deepseek-r1-distill-qwen-1p5b,0.1,1m_tokens,,,,,,global,Blended price. Context: 131072. <4B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_deepseek_r1_0528_qwen3_8b,DeepSeek R1 0528 Distill Qwen3 8B,fireworks/deepseek-r1-0528-distill-qwen3-8b,0.2,1m_tokens,,,,,,global,Blended price. Context: 131072. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_deepseek_prover_v2,DeepSeek Prover V2,fireworks/deepseek-prover-v2,0.9,1m_tokens,,,,,,global,Blended price. Context: 163840. >16B tier estimate,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_deepseek_v2p5,DeepSeek V2.5,fireworks/deepseek-v2p5,0.9,1m_tokens,,,,,,global,Blended price. Context: 32768. MoE >56B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_deepseek_v2_lite,DeepSeek V2 Lite Chat,fireworks/deepseek-v2-lite-chat,0.2,1m_tokens,,,,,,global,Blended price. Context: 163840. 4-16B range,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_deepseek_coder_v2,DeepSeek Coder V2 Instruct,fireworks/deepseek-coder-v2-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 32768. MoE >56B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_deepseek_coder_v2_lite,DeepSeek Coder V2 Lite Instruct,fireworks/deepseek-coder-v2-lite-instruct,0.2,1m_tokens,,,,,,global,Blended price. Context: 163840. 4-16B range,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_deepseek_coder_33b,DeepSeek Coder 33B Instruct,fireworks/deepseek-coder-33b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 16384. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_deepseek_coder_7b,DeepSeek Coder 7B Base,fireworks/deepseek-coder-7b-base,0.2,1m_tokens,,,,,,global,Blended price. Context: 4096. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_deepseek_coder_1b,DeepSeek Coder 1.3B Base,fireworks/deepseek-coder-1b-base,0.1,1m_tokens,,,,,,global,Blended price. Context: 16384. <4B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama4_maverick,Llama 4 Maverick Instruct (Basic),fireworks/llama4-maverick-instruct-basic,0.9,1m_tokens,,,,,,global,"Blended price. Context: 1048576. Vision. MoE, ~400B total, ~17B active. >16B tier",https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama4_scout,Llama 4 Scout Instruct (Basic),fireworks/llama4-scout-instruct-basic,0.2,1m_tokens,,,,,,global,"Blended price. Context: 1048576. Vision. MoE, ~109B total, ~17B active. 4-16B tier",https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama33_70b,Llama 3.3 70B Instruct,fireworks/llama-v3p3-70b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama31_405b,Llama 3.1 405B Instruct,fireworks/llama-v3p1-405b-instruct,0.9,1m_tokens,,,,,,global,"Blended price. Context: 131072. >16B MoE pricing (405B = >176B -> MoE pricing tier, using $1.20 blended)",https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama31_70b,Llama 3.1 70B Instruct,fireworks/llama-v3p1-70b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama31_8b,Llama 3.1 8B Instruct,fireworks/llama-v3p1-8b-instruct,0.2,1m_tokens,,,,,,global,Blended price. Context: 131072. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama32_90b_vision,Llama 3.2 90B Vision Instruct,fireworks/llama-v3p2-90b-vision-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. Vision. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama32_11b_vision,Llama 3.2 11B Vision Instruct,fireworks/llama-v3p2-11b-vision-instruct,0.2,1m_tokens,,,,,,global,Blended price. Context: 131072. Vision. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama32_3b,Llama 3.2 3B Instruct,fireworks/llama-v3p2-3b-instruct,0.1,1m_tokens,,,,,,global,Blended price. Context: 131072. <4B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama32_1b,Llama 3.2 1B Instruct,fireworks/llama-v3p2-1b-instruct,0.1,1m_tokens,,,,,,global,Blended price. Context: 131072. <4B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama3_70b,Llama 3 70B Instruct,fireworks/llama-v3-70b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 8192. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama3_8b,Llama 3 8B,fireworks/llama-v3-8b,0.2,1m_tokens,,,,,,global,Blended price. Context: 8192. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama2_70b,Llama 2 70B Chat,fireworks/llama-v2-70b-chat,0.9,1m_tokens,,,,,,global,Blended price. Context: 2048. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama2_13b,Llama 2 13B Chat,fireworks/llama-v2-13b-chat,0.2,1m_tokens,,,,,,global,Blended price. Context: 4096. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama2_7b,Llama 2 7B Chat,fireworks/llama-v2-7b-chat,0.2,1m_tokens,,,,,,global,Blended price. Context: 4096. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_llama31_nemotron_70b,Llama 3.1 Nemotron 70B,fireworks/llama-v3p1-nemotron-70b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_coder_480b,Qwen3 Coder 480B A35B Instruct,fireworks/qwen3-coder-480b-a35b-instruct,1.2,1m_tokens,,,,,,global,Blended price. Context: 262144. MoE 56-176B+ tier. Input $0.45/Output $1.80 seen elsewhere,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_coder_480b_bf16_input,Qwen3 Coder 480B Instruct BF16 Input,fireworks/qwen3-coder-480b-instruct-bf16,0.45,1m_tokens,,,,,,global,262144 context,https://fireworks.ai/pricing,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_coder_480b_bf16_output,Qwen3 Coder 480B Instruct BF16 Output,fireworks/qwen3-coder-480b-instruct-bf16,1.8,1m_tokens,,,,,,global,262144 context,https://fireworks.ai/pricing,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_coder_30b,Qwen3 Coder 30B A3B Instruct,fireworks/qwen3-coder-30b-a3b-instruct,0.5,1m_tokens,,,,,,global,Blended price. Context: 262144. MoE 0-56B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_235b_a22b,Qwen3 235B A22B,fireworks/qwen3-235b-a22b,0.5,1m_tokens,,,,,,global,Blended price. Context: 131072. MoE 0-56B active params,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_235b_2507,Qwen3 235B A22B Instruct 2507,fireworks/qwen3-235b-a22b-instruct-2507,0.5,1m_tokens,,,,,,global,Blended price. Context: 262144. MoE 0-56B active,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_30b_a3b,Qwen3 30B-A3B,fireworks/qwen3-30b-a3b,0.5,1m_tokens,,,,,,global,Blended price. Context: 131072. MoE 0-56B,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_30b_instruct_2507,Qwen3 30B A3B Instruct 2507,fireworks/qwen3-30b-a3b-instruct-2507,0.5,1m_tokens,,,,,,global,Blended price. Context: 262144. MoE 0-56B,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_32b,Qwen3 32B,fireworks/qwen3-32b,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_14b,Qwen3 14B,fireworks/qwen3-14b,0.2,1m_tokens,,,,,,global,Blended price. Context: 40960. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_8b,Qwen3 8B,fireworks/qwen3-8b,0.2,1m_tokens,,,,,,global,Blended price. Context: 40960. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_4b,Qwen3 4B,fireworks/qwen3-4b,0.1,1m_tokens,,,,,,global,Blended price. Context: 40960. <4B or 4B boundary,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_1p7b,Qwen3 1.7B,fireworks/qwen3-1p7b,0.1,1m_tokens,,,,,,global,Blended price. Context: 131072. <4B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_0p6b,Qwen3 0.6B,fireworks/qwen3-0p6b,0.1,1m_tokens,,,,,,global,Blended price. Context: 40960. <4B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_vl_235b,Qwen3 VL 235B A22B Instruct,fireworks/qwen3-vl-235b-a22b-instruct,0.5,1m_tokens,,,,,,global,Blended price. Context: 262144. Vision MoE,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen3_vl_8b,Qwen3 VL 8B Instruct,fireworks/qwen3-vl-8b-instruct,0.2,1m_tokens,,,,,,global,Blended price. Context: 262144. Vision 4-16B,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwq_32b,QWQ 32B,fireworks/qwq-32b,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen25_72b,Qwen2.5 72B Instruct,fireworks/qwen2p5-72b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 32768. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen25_32b,Qwen2.5 32B Instruct,fireworks/qwen2p5-32b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 32768. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen25_14b,Qwen2.5 14B Instruct,fireworks/qwen-v2p5-14b-instruct,0.2,1m_tokens,,,,,,global,Blended price. Context: 32768. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen25_7b,Qwen2.5 7B Instruct,fireworks/qwen2p5-7b-instruct,0.2,1m_tokens,,,,,,global,Blended price. Context: 32768. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen2_72b,Qwen2 72B Instruct,fireworks/qwen2-72b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 32768. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen25_vl_72b,Qwen2.5-VL 72B Instruct,fireworks/qwen2p5-vl-72b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 128000. Vision >16B,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen25_vl_32b,Qwen2.5-VL 32B Instruct,fireworks/qwen2p5-vl-32b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 128000. Vision >16B,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen25_vl_7b,Qwen2.5-VL 7B Instruct,fireworks/qwen2p5-vl-7b-instruct,0.2,1m_tokens,,,,,,global,Blended price. Context: 128000. Vision 4-16B,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen25_coder_32b,Qwen2.5-Coder 32B Instruct,fireworks/qwen2p5-coder-32b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 32768. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen25_coder_14b,Qwen2.5-Coder 14B Instruct,fireworks/qwen2p5-coder-14b-instruct,0.2,1m_tokens,,,,,,global,Blended price. Context: 32768. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_qwen25_coder_7b,Qwen2.5-Coder 7B Instruct,fireworks/qwen2p5-coder-7b-instruct,0.2,1m_tokens,,,,,,global,Blended price. Context: 32768. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_mixtral_8x22b,Mixtral MoE 8x22B Instruct,fireworks/mixtral-8x22b-instruct,1.2,1m_tokens,,,,,,global,Blended price. Context: 65536. MoE 56-176B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_mixtral_8x7b,Mixtral MoE 8x7B Instruct,fireworks/mixtral-8x7b-instruct,0.5,1m_tokens,,,,,,global,Blended price. Context: 32768. MoE 0-56B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_mistral_7b,Mistral 7B Instruct v0.3,fireworks/mistral-7b-instruct-v3,0.2,1m_tokens,,,,,,global,Blended price. Context: 32768. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_mistral_small,Mistral Small 24B Instruct 2501,fireworks/mistral-small-24b-instruct-2501,0.9,1m_tokens,,,,,,global,Blended price. Context: 32768. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_mistral_large,Mistral Large 3 675B Instruct 2512,fireworks/mistral-large-3-fp8,1.2,1m_tokens,,,,,,global,Blended price. Context: 256000. MoE 56-176B+ tier. Vision,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_mistral_nemo,Mistral Nemo Instruct 2407,fireworks/mistral-nemo-instruct-2407,0.2,1m_tokens,,,,,,global,Blended price. Context: 128000. 4-16B range,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_devstral_small,Devstral-Small-2505,fireworks/devstral-small-2505,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_gemma3_27b,Gemma 3 27B Instruct,fireworks/gemma-3-27b-it,0.9,1m_tokens,,,,,,global,Blended price. Context: 131072. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_gemma3_12b,Gemma 3 12B Instruct,fireworks/gemma-3-12b-it,0.2,1m_tokens,,,,,,global,Blended price. Context: 131072. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_gemma3_4b,Gemma 3 4B Instruct,fireworks/gemma-3-4b-it,0.2,1m_tokens,,,,,,global,Blended price. Context: 131072. 4B boundary,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_gemma2_9b,Gemma 2 9B Instruct,fireworks/gemma2-9b-it,0.2,1m_tokens,,,,,,global,Blended price. Context: 8192. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_gemma_7b,Gemma 7B Instruct,fireworks/gemma-7b-it,0.2,1m_tokens,,,,,,global,Blended price. Context: 8192. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_codellama_70b,Code Llama 70B Instruct,fireworks/code-llama-70b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 4096. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_codellama_34b,Code Llama 34B Instruct,fireworks/code-llama-34b-instruct,0.9,1m_tokens,,,,,,global,Blended price. Context: 16384. >16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_codellama_13b,Code Llama 13B Instruct,fireworks/code-llama-13b-instruct,0.2,1m_tokens,,,,,,global,Blended price. Context: 16384. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_codellama_7b,Code Llama 7B Instruct,fireworks/code-llama-7b-instruct,0.2,1m_tokens,,,,,,global,Blended price. Context: 16384. 4-16B tier,https://fireworks.ai/models,2026-02-18,official
llm,fireworks,per_token,fw_dbrx,DBRX Instruct,fireworks/dbrx-instruct,1.2,1m_tokens,,,,,,global,Blended price. Context: 32768. MoE 56-176B tier,https://fireworks.ai/models,2026-02-18,official
